EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,Silicate,SILCAT_FLAG_W,Nitrate,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,tCO2,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TMP,SA,CT,pdens
33RO20161119,18,3,1,12,11111,2,20161124,2137,22.7705,-110,1250,294.7,10.1302,34.5361,2,34.5389,2,13.7,2,10.6,2,39.7,2,27,2,0.02,2,2.701,2,-999,9,-999,9,-999,9,-999,9,2278.1,2,2304.5,2,25,34.70400606,10.09403134,26.57955949
33RO20161119,18,3,1,13,11112,2,20161124,2137,22.7705,-110,1250,250.3,11.5434,34.6613,2,34.6477,2,7.9,2,8.5,6,36,2,24.8,2,0.02,2,2.683,2,0.972,2,0.5554,2,-999,9,-999,9,2274.7,2,2305.2,2,25,34.82936784,11.50773977,26.42435369
33RO20161119,18,3,1,15,11114,2,20161124,2137,22.7705,-110,1250,184.8,12.4058,34.6652,2,34.6654,2,14,2,13.2,2,33.9,2,24.1,2,0.02,2,2.638,2,1.2229,2,0.7128,2,-999,9,-999,9,2271.3,2,2293.1,2,25,34.83273974,12.37756479,26.26189502
33RO20161119,18,3,1,16,11115,2,20161124,2137,22.7705,-110,1250,154.9,12.7374,34.4032,2,34.4034,2,48.2,2,42.4,2,27,2,22.8,2,0.02,2,2.331,2,-999,9,-999,9,-999,9,-999,9,2237.3,2,2285.2,2,25,34.56918697,12.7187657,25.99299383
33RO20161119,18,3,1,17,11116,2,20161124,2137,22.7705,-110,1250,125.5,13.3289,34.1268,2,34.1321,2,93.1,2,78.3,2,20.3,2,19.2,2,0.03,2,1.956,2,2.3473,6,1.3607,6,-999,9,-999,9,2195.6,2,2263,2,25,34.29096223,13.32054855,25.65992159
33RO20161119,18,3,1,19,11083,2,20161124,2137,22.7705,-110,1250,85.4,16.2602,33.6812,2,33.6887,2,229.1,2,211.8,2,4.7,2,0.3,2,0.1,2,0.663,2,2.5943,2,1.534,2,-999,9,-999,9,2063.2,2,2249.1,2,25,33.84182606,16.27170264,24.68288972
33RO20161119,18,3,1,20,11118,2,20161124,2137,22.7705,-110,1250,65.1,18.5829,33.3835,2,33.3858,2,256.9,2,252.2,2,1.9,2,0,2,0.02,2,0.276,2,2.5227,2,1.4979,2,-999,9,-999,9,2000.2,6,2229.2,2,25,33.54199164,18.61088481,23.89882827
33RO20161119,18,3,1,21,11119,2,20161124,2137,22.7705,-110,1250,40.4,23.722,33.8364,2,34.4625,4,217.3,2,199.1,2,1.7,2,0,2,0.02,2,0.281,2,1.5642,2,0.9781,2,-999,9,-999,9,1989.5,2,2287.4,2,25,33.99653183,23.75332007,22.84807978
33RO20161119,18,3,1,22,11120,2,20161124,2137,22.7705,-110,1250,20.3,27.3301,34.4815,2,34.4862,2,197.2,2,198.1,2,1.6,2,0,2,0.01,2,0.279,2,1.5528,2,0.9728,2,-999,9,-999,9,1986.4,2,2289.4,6,25,34.6443278,27.35087251,22.22430373
33RO20161119,18,4,1,1,11010,2,20161125,1550,22.5017,-109.9992,3047,3071.2,1.6254,34.6744,2,34.6763,2,115.8,2,115.5,2,165.6,6,37.9,6,0.02,6,2.649,6,0.0139,2,0.0124,2,-999,9,-999,9,2358.1,6,2437.7,2,25,34.85808258,1.398630414,27.77282161
33RO20161119,18,4,1,2,11101,2,20161125,1550,22.5017,-109.9992,3047,2841.1,1.7041,34.6685,2,34.6677,2,110.8,2,111.8,2,162,6,38.4,6,0.01,6,2.677,6,-999,9,-999,9,-999,9,-999,9,2358,2,2432.7,6,25,34.85164595,1.497642515,27.76050153
33RO20161119,18,4,1,3,11102,2,20161125,1550,22.5017,-109.9992,3047,2635.5,1.7602,34.6656,2,34.6647,2,106.2,2,106.5,2,160.5,6,38.4,6,0.01,6,2.7,6,-999,9,-999,9,-999,9,-999,9,2360.3,2,2432.8,2,25,34.84845434,1.571717875,27.75250014
33RO20161119,18,4,1,4,11103,2,20161125,1550,22.5017,-109.9992,3047,2375.2,1.8702,34.6587,2,34.6568,2,99.5,2,99.2,2,157.6,6,38.9,6,0.01,6,2.744,6,-999,9,-999,9,-999,9,-999,9,2363.9,2,2431.8,2,25,34.84126403,1.70311067,27.73691905
33RO20161119,18,4,1,5,11104,2,20161125,1550,22.5017,-109.9992,3047,2146,2.0233,34.6496,2,34.648,2,89,2,89.4,2,155.4,2,39.5,2,0.01,2,2.809,2,-999,9,-999,9,-999,9,-999,9,2368,2,2426.5,2,25,34.83188997,1.873606524,27.71634657
33RO20161119,18,4,1,6,11105,2,20161125,1550,22.5017,-109.9992,3047,1940.2,2.312,34.6321,2,34.6358,2,74.3,2,75.8,2,150.5,2,40.6,2,0.01,2,2.906,2,0.0098,2,0.0043,2,-999,9,-999,9,2372.4,2,2419.1,2,25,34.8139128,2.175403378,27.67795024
33RO20161119,18,4,1,7,11106,2,20161125,1550,22.5017,-109.9992,3047,1700.7,2.6905,34.6119,2,34.6116,2,57.1,2,58.1,2,144.4,2,41.7,2,0.01,2,3.023,2,-999,9,-999,9,-999,9,-999,9,2375.3,2,2409.2,2,25,34.79276585,2.568860374,27.62804352
33RO20161119,18,4,1,8,11107,2,20161125,1550,22.5017,-109.9992,3047,1455.4,3.1425,34.5871,2,34.5861,2,40.5,2,40,6,134.8,2,42.8,2,0.01,2,3.136,2,-999,9,-999,9,-999,9,-999,9,2376.6,2,2403.3,2,25,34.76674845,3.035973948,27.56563931
33RO20161119,18,4,1,9,11108,2,20161125,1550,22.5017,-109.9992,3047,1194.8,3.785,34.5569,2,34.556,2,23.2,2,23,2,121.5,2,43.5,2,0.01,2,3.239,2,-999,9,-999,9,-999,9,-999,9,2371.3,2,2382.4,2,25,34.73468286,3.693846971,27.47696556
33RO20161119,18,4,1,10,11109,2,20161125,1550,22.5017,-109.9992,3047,1095.3,4.1384,34.5424,2,34.5412,2,16.7,2,16.2,2,114.4,2,43.6,2,0.01,2,3.274,2,0.0146,2,0.0048,2,-999,9,-999,9,2367,2,2375.5,2,25,34.71946256,4.052599854,27.42825186
33RO20161119,18,4,1,11,11110,2,20161125,1550,22.5017,-109.9992,3047,935.3,4.6944,34.5146,2,34.5135,2,10.3,2,9.9,2,102.1,2,43.3,2,0.02,2,3.345,2,-999,9,-999,9,-999,9,-999,9,2357.2,2,2362.6,2,25,34.69021578,4.618225766,27.34426306
33RO20161119,18,4,1,12,11111,2,20161125,1550,22.5017,-109.9992,3047,834.9,5.0625,34.501,2,34.5006,2,7.8,2,6.9,2,95.7,2,42.5,2,0.01,2,3.247,2,-999,9,-999,9,-999,9,-999,9,2349.9,6,2351.9,2,25,34.6755807,4.992719896,27.29036331
33RO20161119,18,4,1,13,11112,2,20161125,1550,22.5017,-109.9992,3047,730,5.7446,34.4877,2,34.4876,2,5.2,2,4.1,2,85.1,2,40.6,2,0.01,2,3.201,2,0.0249,2,0.0132,2,-999,9,-999,9,2339.1,2,2344.6,2,25,34.66113054,5.680211762,27.19702331
33RO20161119,18,4,1,14,11113,2,20161125,1550,22.5017,-109.9992,3047,640.1,6.4691,34.4837,2,34.4868,2,3.9,2,3,2,74.5,2,38.3,2,0.01,2,3.149,2,-999,9,-999,9,-999,9,-999,9,2327.9,2,2332.1,2,25,34.6560851,6.409328419,27.10026084
33RO20161119,18,4,1,15,11114,2,20161125,1550,22.5017,-109.9992,3047,550.7,7.3329,34.4984,2,34.4983,2,3.4,2,2.1,2,64.5,2,35.4,2,0.01,2,3.077,2,-999,9,-999,9,-999,9,-999,9,2313.3,2,2326,2,25,34.66970888,7.27776919,26.99261866
33RO20161119,18,4,1,16,11115,2,20161125,1550,22.5017,-109.9992,3047,455.5,8.203,34.4912,2,34.4915,2,5.1,2,4.5,2,55.4,2,32.2,2,0.01,2,2.947,2,0.2559,2,0.1389,2,-999,9,-999,9,2301.3,2,2313.2,6,25,34.66108756,8.154606599,26.85807017
33RO20161119,18,4,1,17,11116,2,20161125,1550,22.5017,-109.9992,3047,380.8,9.2327,34.5419,2,34.5396,2,5.3,2,4.5,2,46.7,2,29,2,0.01,2,2.835,2,-999,9,-999,9,-999,9,-999,9,2292.7,2,2308.4,2,25,34.71091807,9.1885171,26.73545998
33RO20161119,18,4,1,18,11117,2,20161125,1550,22.5017,-109.9992,3047,300.8,10.6484,34.6519,2,34.6519,2,2.7,2,1.6,6,39.6,2,24.5,2,0.02,2,2.744,2,-999,9,-999,9,-999,9,-999,9,2286,2,2310.1,2,25,34.82041595,10.6082064,26.58023604
33RO20161119,18,4,1,19,11083,2,20161125,1550,22.5017,-109.9992,3047,235.9,11.802,34.7178,2,34.7201,2,4.7,2,5.1,2,36.4,2,24,2,0.02,2,2.696,2,0.8569,6,0.5029,6,-999,9,-999,9,2280.4,2,2309.9,2,25,34.88600505,11.76662074,26.41958323
33RO20161119,18,4,1,20,11118,2,20161125,1550,22.5017,-109.9992,3047,170.4,12.7551,34.6764,2,-999,9,10.1,2,-999,9,30.3,2,23.1,2,0.02,2,2.594,2,-999,9,-999,9,-999,9,-999,9,2264.7,2,2299.4,2,25,34.84384397,12.72825058,26.20177703
33RO20161119,18,4,1,21,11119,2,20161125,1550,22.5017,-109.9992,3047,120.4,15.0915,34.6111,2,34.6177,2,17.3,2,14.5,2,23.7,2,22.3,2,0.03,2,2.402,2,-999,9,-999,9,-999,9,-999,9,2244.4,2,2295.5,2,25,34.77740729,15.07244411,25.66223846
33RO20161119,18,4,1,22,11120,2,20161125,1550,22.5017,-109.9992,3047,70.4,19.5505,33.9007,2,33.9169,2,226,2,214.6,2,3.1,2,0.1,2,0.15,2,0.53,2,2.2741,2,1.3576,2,-999,9,-999,9,2039.8,2,2260.9,2,25,34.06177877,19.56402524,24.04871409
33RO20161119,18,5,1,1,11010,2,20161125,746,22.0021,-109.9999,3157,3182,1.6573,34.6717,2,34.676,2,115,2,115.2,2,164.7,6,38.4,6,0.01,6,2.64,6,0.0137,2,0.0121,2,-999,9,-999,9,2358.5,2,2438,2,25,34.8551291,1.418930749,27.76900143
33RO20161119,18,5,1,2,11101,2,20161125,746,22.0021,-109.9999,3157,2714.2,1.7489,34.6654,2,34.6693,2,107.9,2,108.2,2,160.1,6,38.9,6,0.01,6,2.685,6,0.0054,2,0.0047,2,-999,9,-999,9,2362,2,2429.8,2,25,34.84881814,1.553384119,27.75414693
33RO20161119,18,5,1,3,11102,2,20161125,746,22.0021,-109.9999,3157,2526.7,1.8167,34.6598,2,34.6632,2,103.6,2,102.6,2,158.4,6,39.2,6,0.01,6,2.711,6,0.0063,2,0.005,2,-999,9,-999,9,2363.8,2,2430.1,6,25,34.84298675,1.637049284,27.7432704
33RO20161119,18,5,1,4,11103,2,20161125,746,22.0021,-109.9999,3157,2300.3,1.9081,34.6543,2,34.6544,2,97.2,2,97.7,6,156.4,6,39.6,6,0.01,6,2.743,6,0.0046,2,0.0032,2,-999,9,-999,9,2365.3,2,2425.2,2,25,34.8372108,1.746960902,27.73035308
33RO20161119,18,5,1,5,11104,2,20161125,746,22.0021,-109.9999,3157,2075.4,2.1095,34.6422,2,34.6437,2,85.3,2,86.1,2,152.3,2,40.4,2,0.01,2,2.793,2,0.0068,2,0.0035,2,-999,9,-999,9,2368.4,2,2423.2,2,25,34.82465744,1.964499323,27.70345193
33RO20161119,18,5,1,6,11105,2,20161125,746,22.0021,-109.9999,3157,1840,2.4501,34.6248,2,34.6239,2,68,2,66.9,2,146.8,2,41.5,2,0.01,2,2.938,2,0.0119,2,0.0037,2,-999,9,-999,9,2372.8,2,2416.4,2,25,34.80648048,2.319988895,27.66009936
33RO20161119,18,5,1,7,11106,2,20161125,746,22.0021,-109.9999,3157,1595.1,2.8965,34.6038,2,34.6082,2,49.6,2,49.1,2,138.1,2,42.7,2,0.01,2,3.058,2,0.0107,2,0.0031,2,-999,9,-999,9,2373.6,2,2405.6,2,25,34.78432664,2.781092274,27.60270067
33RO20161119,18,5,1,8,11107,2,20161125,746,22.0021,-109.9999,3157,1350.9,3.4408,34.578,2,34.5781,2,31.5,2,30.7,2,126.9,2,43.8,2,0.01,2,3.182,2,0.0144,2,0.0049,2,-999,9,-999,9,2372.6,2,2390.3,2,25,34.75706589,3.339762739,27.52939078
33RO20161119,18,5,1,9,11108,2,20161125,746,22.0021,-109.9999,3157,1140.5,4.0653,34.5484,2,34.5484,2,17.3,2,18,2,113.7,2,44.3,2,0.01,2,3.273,2,0.0137,2,0.0035,2,-999,9,-999,9,2365.7,2,2376.2,2,25,34.72588701,3.97620681,27.44126794
33RO20161119,18,5,1,10,11109,2,20161125,746,22.0021,-109.9999,3157,1006,4.5026,34.5316,2,34.5311,2,10.4,2,10,2,105,2,44.2,2,0.01,2,3.27,2,0.0157,2,0.0054,2,-999,9,-999,9,2365.3,2,2365.9,2,25,34.70794577,4.421542317,27.37985258
33RO20161119,18,5,1,11,11110,2,20161125,746,22.0021,-109.9999,3157,895.2,5.0003,34.52,2,34.5192,2,5.8,2,5.3,2,95.2,2,43.5,2,0.01,2,3.263,2,0.0134,2,0.005,2,-999,9,-999,9,1449.5,4,2359,2,25,34.69525687,4.925331666,27.3136062
33RO20161119,18,5,1,12,11111,2,20161125,746,22.0021,-109.9999,3157,795.5,5.5406,34.5164,2,34.5156,2,3.9,2,3.2,2,85.9,2,42.3,2,0.01,2,3.247,2,0.0135,2,0.0066,2,-999,9,-999,9,2342.7,2,2352.2,2,25,34.69064265,5.471027653,27.2457386
33RO20161119,18,5,1,13,11112,2,20161125,746,22.0021,-109.9999,3157,695.9,6.1831,34.5137,2,34.5172,2,2.8,2,2.6,6,76.9,2,39.9,2,0.01,2,3.187,2,0.0227,2,0.0124,2,-999,9,-999,9,2333.1,2,2341.8,2,25,34.6868703,6.119052859,27.16207139
33RO20161119,18,5,1,14,11113,2,20161125,746,22.0021,-109.9999,3157,600.8,6.8352,34.5005,2,34.5022,2,3,2,2.3,2,68.8,2,37.3,2,0.01,2,3.119,2,0.0508,2,0.0288,2,-999,9,-999,9,2322.5,2,2333.4,2,25,34.67248124,6.77723731,27.0640002
33RO20161119,18,5,1,15,11114,2,20161125,746,22.0021,-109.9999,3157,510.4,7.8765,34.517,2,34.5172,2,2.8,2,2.7,2,58.3,2,33.4,2,0.01,2,3.014,2,0.1456,2,0.0815,2,-999,9,-999,9,2311.4,2,2328.2,6,25,34.68782974,7.823038674,26.92822884
33RO20161119,18,5,1,16,11115,2,20161125,746,22.0021,-109.9999,3157,430.5,9.025,34.5815,2,34.579,2,2.4,2,1.1,2,48.3,2,29.2,2,0.01,2,2.901,2,0.2179,2,0.1275,2,-999,9,-999,9,2302.1,2,2316.8,2,25,34.75141595,8.975100129,26.80115094
33RO20161119,18,5,1,17,11116,2,20161125,746,22.0021,-109.9999,3157,350.5,10.4004,34.6541,2,34.6534,2,2.3,2,1.3,2,38.4,2,24.9,2,0.14,2,2.761,2,0.4453,2,0.2628,2,-999,9,-999,9,2289.7,2,2312.8,2,25,34.8232252,10.35464556,26.62681988
33RO20161119,18,5,1,18,11117,2,20161125,746,22.0021,-109.9999,3157,270.4,11.6024,34.725,2,34.7229,2,2.4,2,1.3,2,32.1,2,22.9,2,0.56,2,2.654,2,0.7027,2,0.4188,2,-999,9,-999,9,2280.6,2,2311.2,2,25,34.893533,11.56271555,26.46354149
33RO20161119,18,5,1,19,11083,2,20161125,746,22.0021,-109.9999,3157,204.8,12.5113,34.7589,2,34.759,2,3.3,2,3.8,2,30.5,2,24,2,0.02,2,2.632,2,0.9862,2,0.5852,2,-999,9,-999,9,2275.9,2,2311.6,2,25,34.92701494,12.47819747,26.31468668
33RO20161119,18,5,1,20,11118,2,20161125,746,22.0021,-109.9999,3157,145.3,13.7676,34.7492,2,34.7494,2,8.4,2,7.5,2,27,2,23.5,2,0.02,2,2.575,2,1.277,2,0.7601,2,-999,9,-999,9,2267.2,2,2309,2,25,34.91663695,13.74187602,26.05237137
33RO20161119,18,5,1,21,11119,2,20161125,746,22.0021,-109.9999,3157,95,16.6273,34.5489,2,34.5417,2,49,2,41.7,2,20.4,2,20,2,0.04,2,2.092,2,1.7789,2,1.0561,2,-999,9,-999,9,2212.2,2,2290.5,6,25,34.71399954,16.61424594,25.26507112
33RO20161119,18,5,1,22,11120,2,20161125,746,22.0021,-109.9999,3157,50.5,25.225,34.09,2,34.1591,2,209.1,2,203.8,2,4,2,0,2,0.02,2,0.327,2,1.8002,6,1.101,6,-999,9,-999,9,2011.5,2,2283.3,2,25,34.25145206,25.24882702,22.59131198
33RO20161119,18,5,1,23,11121,2,20161125,746,22.0021,-109.9999,3157,20.2,27.6122,34.5388,2,34.5336,2,191.8,2,196.6,2,4.4,2,0,2,0.01,2,0.306,2,1.5396,2,0.9619,2,-999,9,-999,9,1989.8,2,2304.5,2,25,34.70189012,27.63139445,22.17635572
33RO20161119,18,5,1,24,11122,2,20161125,746,22.0021,-109.9999,3157,2.4,28.143,34.6082,2,34.6076,2,191.4,2,194.7,2,3.1,2,0,2,0.01,2,0.304,2,1.4988,2,0.9421,2,-999,9,-999,9,1983.8,2,2300.7,2,25,34.7716048,28.16491257,22.05419566
33RO20161119,18,6,1,1,11010,2,20161125,1309,21.4988,-109.9999,3196,3219.6,1.6517,34.672,2,34.6725,2,115.8,2,115.2,2,163.8,6,38.4,6,0.01,6,2.652,6,0.0132,2,0.012,2,-999,9,-999,9,2360.3,2,2433.6,2,25,34.85528227,1.409736432,27.76978671
33RO20161119,18,6,1,2,11101,2,20161125,1309,21.4988,-109.9999,3196,2945.2,1.6951,34.6688,2,34.6735,2,113.2,2,113.2,2,160.7,6,38.5,6,0.01,6,2.674,6,-999,9,-999,9,-999,9,-999,9,2358.4,2,2432.4,2,25,34.8522513,1.478935412,27.76235118
33RO20161119,18,6,1,3,11102,2,20161125,1309,21.4988,-109.9999,3196,2701.2,1.7403,34.6666,2,34.6676,2,110.3,2,109.8,2,158.5,6,38.8,6,0.01,6,2.689,6,0.0052,2,0.0043,2,-999,9,-999,9,2358.4,2,2430.6,2,25,34.84991418,1.546160526,27.75555471
33RO20161119,18,6,1,4,11103,2,20161125,1309,21.4988,-109.9999,3196,2450.4,1.8442,34.66,2,34.6662,4,102.9,2,102,2,156.6,6,39.3,6,0.01,6,2.741,6,-999,9,-999,9,-999,9,-999,9,2362.2,2,2428.9,6,25,34.84302163,1.670883148,27.7407558
33RO20161119,18,6,1,5,11104,2,20161125,1309,21.4988,-109.9999,3196,2225.8,1.9818,34.6504,2,34.6499,2,93.9,2,93.3,2,154.4,2,39.8,2,0.01,2,2.786,2,-999,9,-999,9,-999,9,-999,9,2364.5,2,2425.6,2,25,34.8330884,1.825893653,27.72100438
33RO20161119,18,6,1,6,11105,2,20161125,1309,21.4988,-109.9999,3196,1960.4,2.2886,34.6331,2,34.6326,2,77,2,76,6,149.5,2,40.9,2,0.01,2,2.909,2,0.0082,6,0.0038,6,-999,9,-999,9,2368.6,2,2420.4,2,25,34.81511878,2.150635053,27.68092901
33RO20161119,18,6,1,7,11106,2,20161125,1309,21.4988,-109.9999,3196,1720.9,2.6811,34.6149,2,34.6135,2,58.7,2,57.8,2,142.7,2,42.1,2,0.01,2,3.045,2,-999,9,-999,9,-999,9,-999,9,2375.4,2,2411,2,25,34.79597473,2.557848728,27.63154577
33RO20161119,18,6,1,8,11107,2,20161125,1309,21.4988,-109.9999,3196,1480.7,3.1389,34.5919,2,34.5913,2,41.1,2,42.1,2,133.9,2,43.2,2,0.01,2,3.166,2,-999,9,-999,9,-999,9,-999,9,2375,2,2401,2,25,34.77171731,3.030232408,27.57011053
33RO20161119,18,6,1,9,11108,2,20161125,1309,21.4988,-109.9999,3196,1230.7,3.7822,34.5624,2,34.563,2,23.1,2,22.1,2,120,2,44.1,2,0.01,2,3.279,2,0.0119,2,0.0041,2,-999,9,-999,9,2372.4,2,2383.8,2,25,34.74046823,3.687955007,27.48213361
33RO20161119,18,6,1,10,11109,2,20161125,1309,21.4988,-109.9999,3196,1070.2,4.3522,34.5455,2,34.5495,2,12.2,2,12,2,107.2,2,44.6,2,0.01,2,3.332,2,0.0092,2,0.0034,2,-999,9,-999,9,2363.7,6,2371.1,2,25,34.72234374,4.266643378,27.40791775
33RO20161119,18,6,1,11,11110,2,20161125,1309,21.4988,-109.9999,3196,960.5,4.7369,34.5326,2,34.5323,2,7.1,2,7.6,2,100.5,2,44.1,2,0.01,2,3.32,2,-999,9,-999,9,-999,9,-999,9,2358.5,2,2361.6,2,25,34.70844672,4.657951779,27.35422163
33RO20161119,18,6,1,12,11111,2,20161125,1309,21.4988,-109.9999,3196,850.8,5.1532,34.5179,2,34.5198,2,5.3,2,4.5,2,93.3,2,43.2,2,0.01,2,3.28,2,-999,9,-999,9,-999,9,-999,9,2349.4,2,2354.6,2,25,34.69262541,5.08115819,27.29354154
33RO20161119,18,6,1,13,11112,2,20161125,1309,21.4988,-109.9999,3196,750.1,5.7512,34.5163,2,34.5157,2,3.1,2,2.6,2,84.3,2,41.4,2,0.01,2,3.243,2,0.0149,2,0.0071,2,-999,9,-999,9,2341.4,2,2346.6,2,25,34.68998673,5.684516934,27.21916207
33RO20161119,18,6,1,14,11113,2,20161125,1309,21.4988,-109.9999,3196,649.5,6.3482,34.4993,2,34.5,2,3.2,2,2.7,2,76.8,2,38.9,2,0.01,2,3.197,2,-999,9,-999,9,-999,9,-999,9,2332.2,2,2338,2,25,34.67178207,6.287914959,27.12843419
33RO20161119,18,6,1,15,11114,2,20161125,1309,21.4988,-109.9999,3196,556.1,7.3057,34.5132,2,34.5136,2,2.6,2,1.7,2,66.4,6,35.3,6,0.01,6,3.119,6,-999,9,-999,9,-999,9,-999,9,2320,2,2329.4,2,25,34.68456696,7.249906278,27.00815108
33RO20161119,18,6,1,16,11115,2,20161125,1309,21.4988,-109.9999,3196,465.5,8.4086,34.5326,2,34.5318,2,3.1,2,3.2,6,55.5,2,31.8,2,0.01,2,2.987,2,0.2107,2,0.1191,2,-999,9,-999,9,2304,2,2320.2,6,25,34.70275591,8.357727571,26.85970646
33RO20161119,18,6,1,17,11116,2,20161125,1309,21.4988,-109.9999,3196,380.9,9.7392,34.6048,2,34.6052,2,2.4,2,1.8,2,37.6,3,24.2,3,0.01,3,2.739,3,-999,9,-999,9,-999,9,-999,9,2297.2,2,2314.8,2,25,34.77404229,9.692471223,26.70161616
33RO20161119,18,6,1,18,11117,2,20161125,1309,21.4988,-109.9999,3196,294.7,11.074,34.6904,2,34.6928,2,2.4,2,1.6,2,45.8,3,27.4,3,0.01,3,2.878,3,-999,9,-999,9,-999,9,-999,9,2287,2,2311.8,2,25,34.85895743,11.03292979,26.53411291
33RO20161119,18,6,1,19,11083,2,20161125,1309,21.4988,-109.9999,3196,225.1,12.0345,34.7632,2,34.7628,2,2.3,2,2.6,2,32.2,2,21.4,2,1.68,2,2.63,2,0.7763,2,0.4709,2,-999,9,-999,9,2276.6,2,2309.3,2,25,34.93145546,11.99922844,26.41049008
33RO20161119,18,6,1,20,11118,2,20161125,1309,21.4988,-109.9999,3196,165.1,13.065,34.7802,2,34.7823,2,2.5,2,2.1,2,29.9,2,22.8,2,0.06,2,2.606,2,-999,9,-999,9,-999,9,-999,9,2269.3,2,2307.5,2,25,34.94800802,13.03627636,26.22031657
33RO20161119,18,6,1,21,11119,2,20161125,1309,21.4988,-109.9999,3196,110.5,15.3343,34.6613,2,34.6653,2,18.1,2,15.3,2,23.8,2,23,2,0.02,2,2.438,2,-999,9,-999,9,-999,9,-999,9,2244.8,2,2299.6,2,25,34.82744114,15.31548875,25.64670909
33RO20161119,18,6,1,22,11120,2,20161125,1309,21.4988,-109.9999,3196,60,20.2507,34.3798,2,34.4066,2,163.3,2,134.9,2,7.1,2,6.2,2,0.12,2,1.072,2,1.9648,6,1.1858,6,-999,9,-999,9,2113.4,2,2286,2,25,34.54286618,20.25233178,24.23012502
33RO20161119,18,6,1,23,11121,2,20161125,1309,21.4988,-109.9999,3196,24.8,28.3707,34.9734,2,34.978,2,194.1,2,193.4,2,2.3,2,0,2,0.01,2,0.414,2,-999,9,-999,9,-999,9,-999,9,2011.7,2,2324.9,2,25,35.13868191,28.37263878,22.25556624
33RO20161119,18,6,1,24,11122,2,20161125,1309,21.4988,-109.9999,3196,3.1,28.2578,34.9279,2,34.9237,2,193.4,2,193.9,2,2.1,2,0,2,0.02,2,0.398,2,1.4868,2,0.9317,2,-999,9,-999,9,2005.4,2,2320.3,6,25,35.09281052,28.26656387,22.25676387
33RO20161119,18,7,1,1,11010,2,20161125,1844,21,-110.0003,3250,3292.6,1.6862,34.6721,2,34.6748,2,114.5,2,114.6,2,163.5,6,38.5,6,0.01,6,2.685,6,0.0146,2,0.011,2,-999,9,-999,9,2357.4,2,2437.1,6,25,34.85519767,1.436074831,27.76781701
33RO20161119,18,7,1,16,11115,2,20161125,1844,21,-110.0003,3250,495.2,7.7581,34.5276,2,34.5276,2,2.5,2,2.5,6,62.3,2,33.6,2,0.01,2,3.085,2,0.1139,2,0.0662,2,-999,9,-999,9,2312.3,2,2324.5,2,25,34.69812564,7.706517773,26.95331484
33RO20161119,18,7,1,17,11116,2,20161125,1844,21,-110.0003,3250,410.1,8.9728,34.5504,2,34.5494,2,3.6,2,3.4,2,50.4,2,30,2,0.02,2,2.937,2,-999,9,-999,9,-999,9,-999,9,2296.8,2,2313,2,25,34.71972651,8.925908014,26.78436893
33RO20161119,18,7,1,18,11117,2,20161125,1844,21,-110.0003,3250,319.9,10.4482,34.6404,2,34.6393,2,2.6,2,3,2,41.1,2,25.7,2,0.02,2,2.813,2,0.5342,2,0.307,2,-999,9,-999,9,2288.8,2,2310.4,2,25,34.808958,10.40632773,26.60679421
33RO20161119,18,7,1,19,11083,2,20161125,1844,21,-110.0003,3250,245.9,11.5249,34.7182,2,34.7185,2,2.9,2,2.5,2,36.2,2,23.8,2,0.02,2,2.739,2,-999,9,-999,9,-999,9,-999,9,2280.7,2,2308.5,2,25,34.8863557,11.48865244,26.47177576
33RO20161119,18,7,1,20,11118,2,20161125,1844,21,-110.0003,3250,185.1,12.5753,34.7765,2,34.7758,2,2.5,2,2.2,2,31.4,2,22.3,2,0.83,2,2.639,2,0.9337,2,0.5656,2,-999,9,-999,9,2271.4,2,2308.3,2,25,34.94444234,12.54440113,26.31511532
33RO20161119,18,7,1,21,11119,2,20161125,1844,21,-110.0003,3250,125.4,14.2669,34.8226,2,34.824,2,16.8,2,25.2,3,33.7,2,23.1,2,0.02,2,2.587,2,-999,9,-999,9,-999,9,-999,9,2263.4,2,2316.8,6,25,34.98992679,14.24204979,26.00344989
33RO20161119,18,7,1,22,11120,2,20161125,1844,21,-110.0003,3250,70.6,17.8183,34.1872,2,34.3522,2,128.4,2,105.9,2,12.5,2,12.2,2,0.08,2,1.545,2,2.0073,2,1.2056,2,-999,9,-999,9,2152,2,2285.1,2,25,34.34960401,17.82049138,24.70208163
33RO20161119,18,7,1,23,11121,2,20161125,1844,21,-110.0003,3250,30.6,28.522,35.0296,2,34.9972,2,194.5,2,194.6,2,2.8,2,0,2,0.02,2,0.479,2,1.5006,2,0.9402,2,-999,9,-999,9,2020.9,2,2326.4,2,25,35.19530888,28.52050571,22.24836113
