EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,DCNS,ARABI,ARABI_FLAG_W,FUCO,FUCO_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,RHAM,RHAM_FLAG_W,BRDU,BRDU_FLAG_W,THETA,HELIER,DELHER
3.2502E+11,       P16N,2,2,30,30,2,20060214,2114,-16,-150,4226,109.9,25.0754,36.0595,2,36.0524,4,200.3,2,201.2,2,0.2,2,0.1,2,0,2,0.18,2,-999,9,-999,9,-999,9,2029.5,2,2362.5,2,294.6,2,20,8.0942,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,61.07,2,3.98,2,109.9,0.095,2,0.067,2,0.029,2,0.021,2,0.0218,2,0.0222,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.0515,-999,-999
3.2502E+11,       P16N,2,2,29,29,2,20060214,2114,-16,-150,4226,136.1,23.9444,36.0921,2,36.0908,4,181.5,2,181.5,2,-999,1,-999,1,-999,1,-999,1,1.881,2,1.141,2,-999,5,2060.5,2,2365,2,340,2,20,8.0397,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,54.27,2,5.75,2,136.1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.9156,-999,-999
3.2502E+11,       P16N,2,2,28,28,2,20060214,2114,-16,-150,4226,176.6,22.2292,35.9915,2,35.9712,4,171.5,2,172.9,2,0.5,2,3,2,0,2,0.41,2,-999,9,-999,9,-999,9,2081.5,2,2300.2,4,383.7,2,20,8.0009,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,51.54,2,7.08,2,176.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,22.1938,-999,-999
3.2502E+11,       P16N,2,2,27,27,2,20060214,2114,-16,-150,4226,226.4,20.4056,35.7588,2,35.7563,4,172.6,2,173.5,2,0.9,2,4.1,2,0,2,0.46,2,2.262,2,1.232,2,-999,5,2086.1,2,2338.7,2,415.8,2,20,7.9681,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,49.8,2,8.12,2,226.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.363,-999,-999
3.2502E+11,       P16N,2,2,26,26,2,20060214,2114,-16,-150,4226,276.7,17.7479,35.4212,2,35.4143,4,174.1,2,175,2,1.5,2,6.3,2,0,2,0.6,2,-999,9,-999,9,-999,9,2093.6,2,2321,2,458.1,2,20,7.9201,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,45.42,2,10.62,2,276.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.7006,-999,-999
3.2502E+11,       P16N,2,2,25,25,2,20060214,2114,-16,-150,4226,325.9,14.6856,35.0433,2,35.0257,4,166.4,2,166.8,2,4,2,11.5,2,0,2,0.93,2,2.112,2,1.143,2,-999,5,2114.6,2,2294.3,2,569.2,2,20,7.8362,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,44.63,2,15.68,2,325.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,14.6368,-999,-999
3.2502E+11,       P16N,2,2,24,24,2,20060214,2114,-16,-150,4226,378.3,12.5531,34.817,2,34.7883,4,153.5,2,152.2,2,7.3,2,16.7,2,0,2,1.28,2,-999,9,-999,9,-999,9,2138.6,2,2287.9,2,697.9,2,20,7.7565,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,42.57,2,21.23,2,378.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,12.502,-999,-999
3.2502E+11,       P16N,2,2,23,23,2,20060214,2114,-16,-150,4226,428,10.1917,34.6182,2,34.5975,4,142.8,2,142.2,2,12,2,22.8,2,0,2,1.65,2,1.337,2,0.713,2,-999,5,2169.9,2,2282.2,2,851.3,2,20,7.6742,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,42.47,2,27.38,2,428,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,10.1411,-999,-999
3.2502E+11,       P16N,2,2,22,22,4,20060214,2114,-16,-150,4226,478.6,8.8264,34.5426,2,-999,4,133.9,2,-999,9,17.8,2,27.4,2,0,2,1.92,2,-999,1,-999,1,-999,9,2193.2,2,2283.8,2,981.5,2,20,7.6187,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,41.98,2,31.24,2,478.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.7745,-999,-999
3.2502E+11,       P16N,2,2,21,21,2,20060214,2114,-16,-150,4226,553.3,7.029,34.4606,2,34.4557,4,140.3,2,139.6,2,25.1,2,31.1,2,0,2,2.11,2,0.475,2,0.248,2,-999,5,2206.9,2,1837.1,4,1070.4,2,20,7.5875,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,41.07,2,35.3,2,553.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.9762,-999,-999
3.2502E+11,       P16N,2,2,20,20,2,20060214,2114,-16,-150,4226,654.9,5.9912,34.4575,2,34.4493,4,144.5,2,143.7,2,35.4,2,33,2,0,2,2.22,2,-999,9,-999,9,-999,9,2220,2,2043.2,4,1098.1,2,20,7.5836,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,40.36,2,37.5,2,654.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.9333,-999,-999
3.2502E+11,       P16N,2,2,19,19,2,20060214,2114,-16,-150,4226,755.6,5.3088,34.4689,2,34.465,4,142.6,2,141.6,2,45.7,2,34.4,2,0,2,2.32,2,0.11,2,0.061,2,-999,5,2229.9,6,2307.8,2,1134.3,6,20,7.5748,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,39.56,2,38.57,2,755.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.2454,-999,-999
3.2502E+11,       P16N,2,2,18,18,2,20060214,2114,-16,-150,4226,857.5,4.7275,34.4917,2,34.4831,4,137.5,2,136.8,2,57.3,2,35.7,2,0,2,2.41,2,-999,9,-999,9,-999,9,2247.2,2,2319.9,2,1179.8,2,20,7.5618,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,38.69,2,39.82,2,857.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.6587,-999,-999
3.2502E+11,       P16N,2,2,17,17,2,20060214,2114,-16,-150,4226,957.9,4.2557,34.5119,2,34.5065,4,135,2,134.7,2,67.1,2,36.4,2,0,2,2.47,2,0.022,2,0.01,2,-999,5,2258.1,2,2330.2,6,1205,2,20,7.552,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.88,2,40.91,2,957.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.1816,-999,-999
3.2502E+11,       P16N,2,2,16,16,2,20060214,2114,-16,-150,4226,1109.8,3.7944,34.5335,2,34.5267,4,134.2,2,134,2,76.6,2,36.9,2,0,2,2.52,2,-999,9,-999,9,-999,9,2270.2,2,2340.2,2,1215.8,2,20,7.5497,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.23,2,40.3,2,1109.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.7112,-999,-999
3.2502E+11,       P16N,2,2,15,15,2,20060214,2114,-16,-150,4226,1313.2,3.1298,34.5667,2,34.5659,4,138.5,2,139.3,2,90.4,2,37,2,0,2,2.53,2,0.009,2,0.003,2,-999,5,2283.6,2,2355.7,2,1210.7,2,20,7.5553,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.5,2,41.2,2,1313.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.036,-999,-999
3.2502E+11,       P16N,2,2,14,14,2,20060214,2114,-16,-150,4226,1514.6,2.8236,34.5844,2,34.5759,4,142,2,142.8,2,97.1,2,36.8,2,0,2,2.53,2,-999,9,-999,9,-999,9,2287.7,2,2363,2,1194.5,2,20,7.5618,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.13,2,40.43,2,1514.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.7166,-999,-999
3.2502E+11,       P16N,2,2,13,13,2,20060214,2114,-16,-150,4226,1718,2.5127,34.608,2,34.6036,4,144.7,2,145.2,2,105,2,36.8,2,0,2,2.53,2,0.004,2,0.002,2,-999,5,2294,2,2371.4,2,1180.1,2,20,7.565,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,35.78,2,40.58,2,1718,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.3926,-999,-999
3.2502E+11,       P16N,2,2,12,12,2,20060214,2114,-16,-150,4226,1919.3,2.2915,34.6254,2,34.6206,4,148.1,2,148.1,2,110.7,2,36.7,2,0,2,2.53,2,-999,9,-999,9,-999,9,2298.8,2,2305.6,4,1176.2,2,20,7.5692,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.41,2,40.6,2,1919.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.1575,-999,-999
3.2502E+11,       P16N,2,2,11,11,2,20060214,2114,-16,-150,4226,2121.5,2.1214,34.64,2,-999,4,149.8,2,150.2,2,115.2,2,36.7,2,0,2,2.52,2,-999,9,-999,9,-999,9,2301.8,2,2384.8,2,1165.2,2,20,7.5717,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.65,2,40.23,2,2121.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.9727,-999,-999
3.2502E+11,       P16N,2,2,10,10,2,20060214,2114,-16,-150,4226,2321.6,2.0122,34.651,2,34.6424,4,150.5,2,150.6,2,119.4,2,36.7,2,0,2,2.52,2,-999,9,-999,9,-999,9,2306,2,2386,2,1163.9,6,20,7.5736,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.59,2,40.72,2,2321.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8477,-999,-999
3.2502E+11,       P16N,2,2,9,9,2,20060214,2114,-16,-150,4226,2529.7,1.8929,34.6629,2,34.6591,4,151,2,151.5,2,123.6,2,36.5,2,0,2,2.53,2,0.005,2,0.002,2,-999,5,2310.6,2,2393.2,2,1144.3,2,20,7.5768,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.37,2,40.52,2,2529.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.7119,-999,-999
3.2502E+11,       P16N,2,2,8,8,2,20060214,2114,-16,-150,4226,2745.7,1.8096,34.6704,2,34.6676,4,152.9,2,153.5,2,126.1,2,36.4,2,0,2,2.52,2,-999,9,-999,9,-999,9,2310.4,2,2395.2,2,1132.4,2,20,7.5831,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.61,2,40.09,2,2745.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.6102,-999,-999
3.2502E+11,       P16N,2,2,7,7,2,20060214,2114,-16,-150,4226,2937.7,1.7197,34.6774,2,34.669,4,156.8,2,157,2,127.4,2,36.3,2,0,2,2.5,2,-999,9,-999,9,-999,9,2309.8,2,2396.6,2,1119.1,2,20,7.5879,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.39,2,39.96,2,2937.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.5041,-999,-999
3.2502E+11,       P16N,2,2,6,6,2,20060214,2114,-16,-150,4226,3192.7,1.656,34.6814,2,34.6702,4,162,2,162.6,2,125.9,2,35.8,2,0,2,2.47,2,0.004,6,0.002,6,-999,5,2303.5,2,2392.1,2,1096.7,2,20,7.5887,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.54,2,39.3,2,3192.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.417,-999,-999
3.2502E+11,       P16N,2,2,5,5,2,20060214,2114,-16,-150,4226,3501.2,1.5404,34.6891,2,34.683,4,171.4,2,171.7,2,123.3,6,35.1,6,0,6,2.42,6,-999,9,-999,9,-999,9,2293.4,2,2386.7,2,1085,2,20,7.6001,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.52,2,38.98,2,3501.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.2731,-999,-999
3.2502E+11,       P16N,2,2,4,4,2,20060214,2114,-16,-150,4226,3807,1.4762,34.6948,2,34.6856,4,177.1,2,177.6,2,122.5,6,34.8,6,0,6,2.39,6,-999,9,-999,9,-999,9,2290.1,2,2381.6,6,1072.7,2,20,7.5961,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.8,2,37.97,2,3807,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1786,-999,-999
3.2502E+11,       P16N,2,2,3,3,2,20060214,2114,-16,-150,4226,4113.4,1.4708,34.697,2,34.6923,4,179.3,2,179.4,2,122.2,6,34.6,6,0,6,2.38,6,0.001,2,-0.001,2,-999,5,2290,2,2378.7,2,1063.5,6,20,7.5991,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.09,2,38.37,2,4113.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1402,-999,-999
3.2502E+11,       P16N,2,2,1,1,2,20060214,2114,-16,-150,4226,4321.4,1.4788,34.6977,2,34.6975,4,180.5,2,180,2,122.3,6,34.5,6,0,6,2.38,6,0.008,2,0,2,-999,5,2290.1,6,2380.4,2,1051,2,20,7.6046,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,38.08,2,38.54,2,4321.4,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1248,-999,-999
3.2502E+11,       P16N,3,1,35,35,2,20060215,922,-15,-150.8,4495,5,29.3749,36.0306,2,36.022,4,192.7,2,193.7,2,0,2,0,2,0,2,0.18,2,1.5,2,0.939,2,-999,5,1997.6,6,2360.6,2,-999,9,-999,8.1397,2,25,-999,9,-999,-999,9,-999,9,-999,5,59.6,2,3.4,-999,9,-999,74.99,2,4.64,2,5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.3737,-999,-999
3.2502E+11,       P16N,3,1,34,34,2,20060215,922,-15,-150.8,4495,24.6,29.2778,36.0133,2,36.0089,4,194.5,2,194.2,2,0,2,0.1,2,0,2,0.18,2,1.508,6,0.95,6,-999,5,1995.4,2,2355.8,2,-999,9,-999,8.1334,2,25,0.339,2,0.005,1.6975,2,-1.95,2,-999,9,-999,9,-9,6.583,2,0.02,75.05,2,4.92,2,24.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.2718,0.0051,0.14
3.2502E+11,       P16N,3,1,33,33,2,20060215,922,-15,-150.8,4495,50,29.1915,36.0324,2,36.0239,4,194.8,2,194.8,2,0,2,0,2,0,2,0.18,2,-999,9,-999,9,-999,9,1996.1,2,2353.7,2,-999,9,-999,8.1384,2,25,-999,9,-999,1.6997,2,-2.07,2,-999,5,67.2,2,3.3,6.594,2,0.02,72.57,2,4.61,2,50,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,29.1794,0.0051,0.14
3.2502E+11,       P16N,3,1,32,32,2,20060215,922,-15,-150.8,4495,75.3,28.5877,36.0662,2,36.0668,4,204.5,2,204,2,0.1,2,0,2,0,2,0.16,2,1.587,2,0.989,2,-999,5,1996.6,2,2358.6,2,-999,9,-999,8.1426,2,25,0.391,2,0.005,1.701,2,-1.89,2,-999,5,69.6,2,3.4,6.67,2,0.02,74.01,2,4.06,2,75.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,28.5697,0.0051,0.14
3.2502E+11,       P16N,3,1,31,31,2,20060215,922,-15,-150.8,4495,100.7,27.5832,36.1546,2,36.1422,4,203.2,2,203,2,0.1,2,0.1,2,0,2,0.18,2,-999,9,-999,9,-999,9,2008.2,2,2367.2,2,-999,9,-999,-999,9,-999,-999,9,-999,1.7039,2,-1.77,2,-999,5,66.2,2,3.6,6.702,2,0.02,71.15,2,4.46,2,100.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,27.5596,0.0051,0.14
3.2502E+11,       P16N,3,1,30,30,2,20060215,922,-15,-150.8,4495,124.7,26.6611,36.2245,2,36.2364,4,195.5,2,195.2,2,0.1,2,0.1,2,0,2,0.2,2,1.706,2,1.064,2,-999,5,2034.7,2,2369.1,2,-999,9,-999,8.1008,2,25,0.283,3,0.005,1.7218,2,-1.69,2,-999,5,79.9,2,3,6.779,2,0.02,67.98,2,4.52,2,124.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,26.6326,0.0052,0.14
3.2502E+11,       P16N,3,1,29,29,9,20060215,922,-15,-150.8,4495,149.6,25.4335,36.2573,2,-999,9,183.3,2,-999,9,0.2,2,0.3,2,0.1,2,0.28,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,-999,9,-999,9,149.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,25.4005,-999,-999
3.2502E+11,       P16N,3,1,28,28,2,20060215,922,-15,-150.8,4495,200.6,23.3317,36.231,2,36.1778,4,172.2,2,172.5,2,0.4,2,3,2,0.1,2,0.45,2,2.004,2,1.192,2,-999,5,2095.2,2,2375.1,2,-999,9,-999,8.0031,2,25,0.302,2,0.005,1.7109,2,-1.43,2,-999,5,85.3,2,3.6,6.836,2,0.021,57.87,2,6.72,2,200.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,23.29,0.0051,0.14
3.2502E+11,       P16N,3,1,27,27,2,20060215,922,-15,-150.8,4495,249.9,20.4607,35.8055,2,35.7834,4,168.8,2,169.2,2,0.7,2,5.1,2,0,2,0.58,2,2.181,2,1.276,2,-999,5,2103.9,2,2349.9,2,-999,9,-999,7.9469,2,25,-999,9,-999,1.738,2,-0.96,2,-999,5,75.3,2,4.3,6.968,2,0.021,52.39,2,9.66,2,249.9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,20.4134,0.0052,0.14
3.2502E+11,       P16N,3,1,26,26,2,20060215,922,-15,-150.8,4495,300.5,17.1078,35.3474,2,35.3237,4,163.7,2,162.4,2,2.5,2,8.9,2,0,2,0.78,2,2.201,2,1.211,2,-999,5,2111.2,2,2318.1,2,-999,9,-999,7.8788,2,25,0.363,2,0.003,1.7557,2,-0.14,2,-999,5,78.8,2,3.1,7.167,2,0.022,46.41,2,13,2,300.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,17.0577,0.0053,0.14
3.2502E+11,       P16N,3,1,25,25,2,20060215,922,-15,-150.8,4495,351,13.4323,34.9164,2,34.8891,4,144.7,2,145.3,2,6.9,2,15.8,2,0,2,1.25,2,1.849,2,0.984,2,-999,5,2140.2,2,2294.4,2,-999,9,-999,7.7689,2,25,0.261,2,0.002,1.7878,2,1.06,2,-999,5,48,2,3,7.415,2,0.022,45.28,2,19.91,2,351,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,13.3828,0.0054,0.14
3.2502E+11,       P16N,3,1,24,24,2,20060215,922,-15,-150.8,4495,399.8,11.2876,34.7137,2,34.7076,4,130.8,2,130.1,2,11.3,2,21.1,2,0,2,1.58,2,1.38,2,0.707,2,-999,5,2166.7,2,2286.1,2,-999,9,-999,7.6853,2,25,0.194,2,0.002,1.8002,2,1.44,2,-999,5,12,2,3.3,7.498,2,0.022,43.8,2,25.35,2,399.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,11.2371,0.0054,0.14
3.2502E+11,       P16N,3,1,23,23,2,20060215,922,-15,-150.8,4495,450.3,9.5775,34.5978,2,34.591,4,121.8,2,120.8,2,16.8,2,26.2,2,0,2,1.88,2,0.926,2,0.489,2,-999,5,2187.8,6,2284.5,2,-999,9,-999,-999,9,-999,0.154,2,0.002,1.7761,2,2.72,2,-999,5,-19.2,2,3.7,7.524,2,0.023,43.32,2,30.33,2,450.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,9.5262,0.0053,0.14
3.2502E+11,       P16N,3,1,22,22,2,20060215,922,-15,-150.8,4495,500.1,8.3964,34.5335,2,34.5272,4,126.5,2,126.2,2,20.9,2,28.8,2,0,2,2,2,0.665,2,0.349,2,-999,5,2196.4,2,2285.4,2,-999,9,-999,-999,9,-999,0.105,2,0.002,1.7991,2,4.16,2,-999,5,-44.6,2,3.2,7.634,2,0.023,41.34,2,32.71,2,500.1,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,8.3436,0.0054,0.14
3.2502E+11,       P16N,3,1,21,21,2,20060215,922,-15,-150.8,4495,601,6.7418,34.4776,2,34.474,4,142.7,2,141.9,2,29,2,31.3,2,0,2,2.12,2,0.354,2,0.145,2,-999,5,2204.7,2,2291.8,2,-999,9,-999,7.5932,2,25,0.067,2,0.002,1.8409,2,7.75,2,-999,5,-78.6,2,3.2,7.78,2,0.023,40.19,2,35.63,2,601,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,6.6855,0.0055,0.14
3.2502E+11,       P16N,3,1,20,20,2,20060215,922,-15,-150.8,4495,700.8,5.7842,34.4629,2,34.4431,4,147.4,2,147.4,2,37.9,2,33,2,0,2,2.21,2,0.133,2,0.072,2,-999,5,2213.9,2,2293.4,2,-999,9,-999,-999,9,-999,0.051,2,0.001,1.837,2,14,2,-999,5,-107.5,2,3.1,7.805,2,0.023,39.29,2,36.56,2,700.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.7232,0.0055,0.14
3.2502E+11,       P16N,3,1,19,19,2,20060215,922,-15,-150.8,4495,801.2,5.0679,34.4735,2,34.468,4,144.3,2,144.3,2,49.1,2,34.5,2,0,2,2.33,2,-999,9,-999,9,-999,9,2230,2,2311.4,2,-999,9,-999,-999,9,-999,0.043,2,0.001,1.8718,2,15.88,2,-999,5,-121.8,2,3.5,7.858,2,0.024,38.42,2,38.37,2,801.2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,5.0019,0.0056,0.14
3.2502E+11,       P16N,3,1,18,18,2,20060215,922,-15,-150.8,4495,900.8,4.6023,34.4907,2,34.4749,4,140.2,2,139.4,2,58.4,2,35.5,2,0,2,2.4,2,0.025,2,0.015,2,-999,5,2239.2,3,2320.2,2,-999,9,-999,7.5639,2,25,0.019,2,0.001,1.8741,2,15.37,2,-999,9,-999,9,-9,7.955,2,0.024,37.77,2,39.77,2,900.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.5306,0.0056,0.14
